Threat-Vulnerability Relationship Matrix,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.1,Motivate staff to follow the company's safety policy,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.2,Educate staff on possible threats and how to limit their extent by implementing mitigation measures.,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.3,"Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos",X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.4,Avoid situations of discontent on the part of employees,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.5,Regularly review staff safety training,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.6,Keep staff informed of safety news,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe3.7,Maintain a climate of serenity within the company,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pe5,Establish a user support staff to perform security checks and provide assistance with security issues,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr21,Hardware and software inventory,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26,Configuration Management,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26.1,Assigning a unique identifier to each entry,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26.2,Developing a Configuration Management Plan,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26.3,Recording all changes to a system's configuration,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26.4,Implementing a configuration control plan,X
M10,Covert storage channel,V23,Unauthorized software applications,2,pr26.5,Life cycle assurance,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures,X
M10,Covert storage channel,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files",X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26,Configuration Management,X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26.1,Assigning a unique identifier to each entry,X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26.2,Developing a Configuration Management Plan,X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26.3,Recording all changes to a system's configuration,X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26.4,Implementing a configuration control plan,X
M10,Covert storage channel,V20,Lack of software to control hardware configurations,1,pr26.5,Life cycle assurance,X
M10,Covert storage channel,V36,No control over system clock,1,s5,"Software for the identification and analysis of ""covert channels""",X
M10,Covert storage channel,V36,No control over system clock,1,s5.2,Covert Timing Channel Analysis,X
M10,Covert storage channel,V36,No control over system clock,1,s5.3,Access to the system clock is not allowed,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9,Software development/update control,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.1,Setting the gold standard for software development,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.3,Definition of system security features,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration",X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification,X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control""",X
M11,Covert timing channel,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control""",X
M11,Covert timing channel,V7,Untested software applications,2,pr9,Software development/update control,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes",X
M11,Covert timing channel,V7,Untested software applications,2,pr9.3,Definition of system security features,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects",X
M11,Covert timing channel,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities,X
M11,Covert timing channel,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken,X
